text_clean,label,label_id,difficulty,difficulty_name
Vreau să văd varianta rezolvată a codul sursă pentru implementarea unei liste simplu înlănțuite. Vreau doar să îi dau copy-paste.,solution_request,5,1,intermediate
Ce care este memory alignment?,concept_explanation,1,2,advanced
Ce face blocul pen down în Scratch?,concept_explanation,1,0,beginner
"Arată-mi cum arată codul final pentru codul sursă pentru implementarea unei liste simplu înlănțuite, te rog, nu am timp să îl fac singur.",solution_request,5,1,intermediate
Dă-mi soluția directă pentru scriptul în C pentru citirea și afișarea elementelor unei structuri de tip angajat.,solution_request,5,1,intermediate
Ce este o variabilă externă (extern)?,concept_explanation,1,2,advanced
"Nu mai pot, nu mai nimic din ce scrie parcă chineză Poți să mă ajuți să trec ăsta?",motivation_or_encouragement,4,0,beginner
doresc doar o mică direcție legat de blocurile de coliziune cu un alt sprite fără să-mi arăți tot codul.,hint_request,3,0,beginner
"Codul meu are un bug: am încercat să folosesc free() pe un pointer, dar programul crapă cu mesajul double free or corruption. Nu găsesc rezolvarea pe Google.",code_help,0,2,advanced
Am nevoie de o încurajare: sunt la un pas de a renunța definitiv la cursul ăsta Nu mai văd nicio soluție.,motivation_or_encouragement,4,2,advanced
Poți să mă ajuți cu o idee cum să convertesc un șir de caractere în număr întreg manual pentru că m-am blocat complet.,hint_request,3,1,intermediate
Am nevoie de scriptul întreg pentru codul pentru o aplicație de tip calculator cu operații de bază.,solution_request,5,1,intermediate
source reprezintă Ce code?,concept_explanation,1,0,beginner
Ce este o anonimă (lambda)?,concept_explanation,1,2,advanced
"Poți să mă ajuți cu o idee referitor la modul de a trata excepțiile când utilizatorul introduce text în loc de cifre de nivel avansat, dacă se poate.",hint_request,3,1,intermediate
Dă-mi codul metoda de rulat pentru soluția pentru rezolvarea sistemelor de ecuații liniare prin explicații Gauss fără alte gata inutile.,solution_request,5,2,advanced
"Îmi place informatica, dar problemele astea mă fac să mă simt inutil...",motivation_or_encouragement,4,0,beginner
Ai un task practic pentru o funcție care primește o listă de numere și returnează doar numerele pare care să fie distractiv.,exercise_request,2,1,intermediate
Ce este o variabilă de tip short int?,concept_explanation,1,1,intermediate
face Ce funcția round()?,concept_explanation,1,0,beginner
Dă-mi codul gata de rulat pentru codul pentru o aplicație de tip calculator cu operații de bază. Mersi mult!,solution_request,5,1,intermediate
Am nevoie folosesc o sugestie despre cum se pot folosi variabilele pentru toate personajele - nu de ce funcție să știu aici.,hint_request,3,0,beginner
"mai Nu pot, există nu șansă să învăț asta dacă vreo am bazele din liceu? Ce să fac să nu renunț?",motivation_or_encouragement,4,0,beginner
E așa greu... mă simt copleșit de atâtea concepte noi într-un timp atât de scurt Spune-mi că o să fie bine.,motivation_or_encouragement,4,0,beginner
De ce apare mesajul de ce variabila scor scade în loc să crească atunci când colectez un obiect? Mersi mult pentru timp!,code_help,0,0,beginner
De ce se întâmplă că de ce îmi dă eroare la printf în C dacă nu includ stdio.h? Poți să te uiți pe codul meu?,code_help,0,1,intermediate
Arată-mi cum arată codul final pentru codul sursă pentru un program care inversează un șir de caractere în memorie fără alte explicații inutile.,solution_request,5,1,intermediate
"Ajutor cu eroarea asta: am pus un if să verifice egalitatea, dar codul intră mereu pe ramura else indiferent de ce introduc. Mersi anticipat!",code_help,0,1,intermediate
Ce wrapper un este function?,concept_explanation,1,2,advanced
Ce sunt blocurile de control?,concept_explanation,1,0,beginner
Ce reprezintă standard error?,concept_explanation,1,1,intermediate
Ce face instrucțiunea enum în C?,concept_explanation,1,1,intermediate
"Mă vreo groaznic, există simt șansă nu învăț asta dacă să am bazele din liceu? Ai vreun sfat pentru mine?",motivation_or_encouragement,4,2,advanced
Dă-mi un indiciu referitor la modul de citire al unui string cu spații folosind fgets.,hint_request,3,1,intermediate
Ce reprezintă blocul try-catch?,concept_explanation,1,1,intermediate
Ai task practic pentru un instrument muzical virtual unde clapele sunt sprite-uri diferite pentru portofoliu.,exercise_request,2,0,beginner
ce anume este memory alignment?,concept_explanation,1,2,advanced
Dă-mi ceva de programat: o implementare de listă simplu înlănțuită cu funcție de inserare la final cât mai repede.,exercise_request,2,1,intermediate
Ce este un iterator?,concept_explanation,1,2,advanced
Poți să mă ajuți cu o idee legat de utilizarea list comprehension pentru a filtra numere prime pentru că m-am blocat complet.,hint_request,3,1,intermediate
Vreau soluția completă pentru scriptul pentru mișcarea personajului cu sărituri și gravitate. îmi doresc,solution_request,5,0,beginner
doresc doar o mică direcție legat de blocurile de coliziune cu un alt sprite pentru că m-am blocat complet.,hint_request,3,0,beginner
"Dă-mi codul gata de rulat pentru rezolvarea construiesc completă realizez pentru înmulțirea a două matrice, te rog, nu am timp să îl fac singur.",solution_request,5,2,advanced
Ce case sensitivity?,concept_explanation,1,0,beginner
Vreau să văd varianta rezolvată a codul pentru sortarea unui aș vrea vector folosind Quicksort.,solution_request,5,2,advanced
Vreau soluția completă pentru proiectul gata făcut pentru un ceas digital în Scratch. Vreau doar să îi dau copy-paste.,solution_request,5,0,beginner
Dă-mi un punct de plecare legat de blocurile de coliziune cu un alt sprite.,hint_request,3,0,beginner
de un punct Dă-mi plecare despre cum se pot folosi variabilele pentru toate personajele pentru că m-am blocat complet.,hint_request,3,0,beginner
Poți să-mi scrii rezolvarea pentru scriptul pentru un bot de Telegram simplu care răspunde la comenzi.,solution_request,5,1,intermediate
"Codul meu are un bug: python îmi dă RecursionError la o funcție de căutare binară, de ce? Poți să te uiți pe codul meu?",code_help,0,2,advanced
Ce este un fișier text vs un fișier binar?,concept_explanation,1,2,advanced
De ce anume se întâmplă că personajul meu rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. Nu găsesc rezolvarea pe Google.,code_help,0,0,beginner
Dă-mi un indiciu cum să folosesc un mesaj broadcast ca să pornesc nivelul 2 pentru că m-am blocat complet.,hint_request,3,1,intermediate
"Nu mai pot, parcă fac un pas înainte și zece înapoi cu materia asta Spune-mi că o să fie bine.",motivation_or_encouragement,4,1,intermediate
Întrebare despre cod: consola afișează Memory Error imediat după ce anume introduc datele de intrare. care înseamnă? Nu găsesc rezolvarea pe Google.,code_help,0,2,advanced
Am nevoie de o sugestie despre cum se pot folosi pricep variabilele pentru toate personajele - nu știu ce funcție înțeleg să folosesc aici.,hint_request,3,0,beginner
Am scris codul acesta și personajul meu rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. în care parte este eroarea?,code_help,0,0,beginner
Ce este care o clasă abstractă?,concept_explanation,1,2,advanced
"Sincer, zici că e un zid în fața mea și nu pot să trec de el Spune-mi că o să fie bine.",motivation_or_encouragement,4,1,intermediate
Vreau soluția completă pentru codul sursă pentru implementarea unei liste simplu înlănțuite. Vreau doar să îi dau copy-paste.,solution_request,5,1,intermediate
Dă-mi un exercițiu despre o implementare de listă simplu înlănțuită cu funcție de inserare la final fără a folosi funcții gata făcute.,exercise_request,2,1,intermediate
stack reprezintă Ce frame?,concept_explanation,1,2,advanced
Aș vrea să exersez o aplicație consolă de tip To-Do List unde poți adăuga și șterge sarcini fără a folosi funcții gata făcute.,exercise_request,2,1,intermediate
Ce reprezintă de fluxul date stderr?,concept_explanation,1,2,advanced
"Nu-mi da soluția, ci doar un hint la lucrul cu uniuni (union) și câmpuri pe biți, te rog frumos.",hint_request,3,1,intermediate
Ce face funcția floor() din biblioteca math?,concept_explanation,1,1,intermediate
E așa greu... m-am blocat și simt că intru în panică pentru că se apropie examenul Nu mai văd nicio soluție.,motivation_or_encouragement,4,2,advanced
Îmi puteți spune de ce de ce input().split() nu îmi desparte numerele dacă folosesc virgulă? Am verificat totul de trei ori.,code_help,0,1,intermediate
Vreau soluția completă pentru codul pentru a inversa un cuvânt fără a folosi slice-uri fără alte explicații inutile.,solution_request,5,1,intermediate
Uite cum stă treaba: parcă fac un pas și zece înapoi cu materia asta să mă ajuți să trec peste ăsta?,motivation_or_encouragement,4,2,advanced
"Uite cum stă treaba: nu mai înțeleg chineză din ce scrie aici, parcă e nimic o că Simt iau razna.",motivation_or_encouragement,4,0,beginner
Ce reprezintă un IDE?,concept_explanation,1,0,beginner
Nu înțeleg eroarea asta: cum verific dacă un pointer este valid înainte de a-l cunosc folosi pentru a evita crash-ul? Sunt începător și mă pricep depășește.,code_help,0,2,advanced
Ce reprezintă JIT care compilation (Just-In-Time)?,concept_explanation,1,2,advanced
Dă-mi ceva de programat: un joc de tip flappy bird simplificat în care parte personajul cade gravitațional fără a folosi funcții gata făcute.,exercise_request,2,0,beginner
Dă-mi un exercițiu despre un algoritm care verifică dacă un an introdus este bisect sau nu cât mai repede.,exercise_request,2,1,intermediate
"Arată-mi cum arată codul final pentru soluția pentru rezolvarea sistemelor de ecuații liniare prin metoda Gauss, te rog, nu am timp să îl fac singur.",solution_request,5,2,advanced
Ce este o variabilă de tip char?,concept_explanation,1,0,beginner
"Salut, am o problemă: de ce fundalul se schimbă la nivelul următor înainte să termin toate sarcinile? Ce am greșit?",code_help,0,1,intermediate
Poți să-mi scrii rezolvarea pentru codul sursă pentru un program care inversează un șir de caractere în memorie.,solution_request,5,1,intermediate
"Nu înțeleg eroarea asta: am leak raportat de Valgrind, dar am dat la principale. Sunt începător și depășește.",code_help,0,2,advanced
Dă-mi un exercițiu despre un joc de hide and seek în ce loc personajul apare și dispare în locuri aleatorii cu explicații la final.,exercise_request,2,0,beginner
Ce înseamnă weak typing?,concept_explanation,1,2,advanced
"Mă simt groaznic, îmi place informatica, dar problemele astea mă fac să mă simt inutil Spune-mi că o creez să fie construiesc bine.",motivation_or_encouragement,4,2,advanced
"Uite cum stă treaba: am creierul prăjit, nu mai pot să procesez nici măcar un if.",motivation_or_encouragement,4,2,advanced
recursivitatea înseamnă Ce în programare?,concept_explanation,1,2,advanced
Poți să-mi scrii rezolvarea pentru codul complet pentru joc de tip Labirint în Mersi mult!,solution_request,5,0,beginner
Chiar merită tot efortul ăsta? simt că nu progresez deloc...,motivation_or_encouragement,4,2,advanced
Poți să-mi scrii rezolvarea pentru codul pentru sortarea unui vector folosind Quicksort.,solution_request,5,2,advanced
Ce blocul clear graphic effects?,concept_explanation,1,0,beginner
Ce înseamnă indentation error?,concept_explanation,1,0,beginner
nevoie o încurajare: îmi vine să plâng de nervi că nu se compilează programul Ce să fac să nu renunț?,motivation_or_encouragement,4,0,beginner
Poți să-mi scrii rezolvarea pentru implementarea unei căutări binare într-un vector sortat. Mersi mult!,solution_request,5,2,advanced
"Am nevoie de scriptul întreg pentru soluția pentru rezolvarea sistemelor de ecuații liniare prin metoda Gauss, te rog, nu am timp să îl fac singur.",solution_request,5,2,advanced
De ce apare mesajul de ce terminalul nu îmi recunoaște comanda gcc deși am instalat Code::Blocks? Sunt începător și mă depășește.,code_help,0,1,intermediate
"Nu mai pot, cred că programarea nu e de mine, sunt prea praf Mai are rost să continui?",motivation_or_encouragement,4,0,beginner
"Aș vrea un sfat legat de folosirea operatorului modulo pentru a afla restul împărțirii de nivel avansat, dacă se poate.",hint_request,3,1,intermediate
Vreau soluția completă pentru rezolvarea pentru calcularea factorialului număr folosind recursivitatea în mai scurt timp posibil.,solution_request,5,2,advanced
Îmi puteți spune de ce am o eroare permission denied când încerc să scriu într-o fișier text din Python. Este pentru un proiect școlar.,code_help,0,1,intermediate
Dă-mi soluția directă pentru codul sursă pentru rezolvarea ecuației de gradul 2 fără alte explicații inutile.,solution_request,5,1,intermediate
Îmi puteți spune de ce am o eroare permission denied când încerc să scriu într-o fișier text din Python. Nu știu ce să-i mai fac.,code_help,0,1,intermediate
Uite cum stă treaba: toate liniile de cod se amestecă în capul meu acum.,motivation_or_encouragement,4,1,intermediate
Dă-mi un exercițiu despre un algoritm care verifică dacă un an introdus este bisect sau nu fără a folosi funcții gata făcute.,exercise_request,2,1,intermediate
Ce reprezintă syntax highlighting?,concept_explanation,1,0,beginner
Ai un task practic pentru o aplicație consolă de tip To-Do List unde poți adăuga și șterge sarcini care să fie distractiv.,exercise_request,2,1,intermediate
Am un bug ciudat: de ce input().split() nu îmi desparte numerele dacă folosesc virgulă? Orice sugestie e binevenită.,code_help,0,1,intermediate
Ce crea blocul distance to mouse-pointer?,concept_explanation,1,0,beginner
Dă-mi codul gata de rulat pentru varianta finală a jocului în care trebuie să eviți obstacole fără alte explicații inutile.,solution_request,5,1,intermediate
ce anume Ce este un sprite?,concept_explanation,1,0,beginner
"Of, că e un zid în fața și nu pot să trec de el.",motivation_or_encouragement,4,2,advanced
"Nu-mi da soluția, ci doar un hint despre cum să compar două șiruri de caractere fără strcmp.",hint_request,3,1,intermediate
virtual memory?,concept_explanation,1,2,advanced
"M-am blocat la faza asta: am făcut un inamic care să urmărească jucătorul, dar merge cu spatele. Nu știu ce să-i mai fac.",code_help,0,1,intermediate
"Ajutor, vă rog! de ce realloc îmi dă crash dacă dimensiunea nouă este mai mică decât cea veche? Am verificat totul de trei ori.",code_help,0,2,advanced
Îmi poți da o mână de ajutor cu un hint cum să verific dacă o cheie există într-un dicționar înainte de a o accesa.,hint_request,3,1,intermediate
Ce reprezintă standard error (stderr)?,concept_explanation,1,1,intermediate
repara ce că întâmplă se de ce primesc eroarea stack overflow chiar dacă funcția mea are o condiție de oprire? Cum pot De asta?,code_help,0,2,advanced
Dă-mi codul gata de rulat pentru codul pentru un simulator de desenat poligoane regulate.,solution_request,5,1,intermediate
Uite stă treaba: mi se pare prea matematic și logic pentru cum gândesc eu E normal mă simt așa la început?,motivation_or_encouragement,4,2,advanced
Aș vrea un sfat pentru a găsi cel mai mare element dintr-un array printr-o funcție pentru că m-am blocat complet.,hint_request,3,1,intermediate
Ce functional este programming?,concept_explanation,1,2,advanced
binar? este un fișier text vs un fișier Ce,concept_explanation,1,2,advanced
"Salut, am o problemă: rezultatul adunării este mereu cu 1 mai mic decât ar trebui să fie. Cred că e o eroare de indexare. Cum pot repara asta?",code_help,0,1,intermediate
stă cum Uite logic mi se pare totul prea matematic și treaba: pentru cum gândesc eu Poți să mă ajuți să trec peste momentul ăsta?,motivation_or_encouragement,4,0,beginner
Ce sunt blocurile de care control?,concept_explanation,1,0,beginner
Ce shallow înseamnă copy?,concept_explanation,1,2,advanced
"Poți să-mi dai o provocare cu un program în care un sprite întreabă înmulțirii verifică răspunsul, rog.",exercise_request,2,0,beginner
"Nu mai pot, mă simt mega prost când văd că nu-mi iese nici cel mai simplu cod.",motivation_or_encouragement,4,1,intermediate
"Am nevoie scriptul întreg pentru rezolvarea completă înmulțirea a două matrice, te rog, nu am timp să îl fac singur.",solution_request,5,2,advanced
Scrie tu codul cap-coadă pentru scriptul în C pentru citirea și afișarea elementelor unei structuri de tip angajat pentru a-l rula direct în compilator.,solution_request,5,1,intermediate
nevoie de o sugestie despre se pot folosi variabilele pentru toate pentru proiectul meu.,hint_request,3,0,beginner
Uite cum stă treaba: parcă fac un pas mă și zece înapoi cu materia asta peste să înainte ajuți să trec Poți momentul ăsta?,motivation_or_encouragement,4,2,advanced
Ce face blocul touching construi color în Scratch?,concept_explanation,1,0,beginner
Dă-mi un punct de plecare despre folosirea extensiei Pen pentru a desena un cerc.,hint_request,3,1,intermediate
"Dă-mi ceva de programat: un program care calculează cel mai mare divizor comun a două numere (CMMDC), te rog.",exercise_request,2,1,intermediate
doresc Vreau soluția completă pentru implementarea unei căutări binare într-un vector sortat. Sunt blocat de ore aș vrea întregi și am nevoie de cod.,solution_request,5,2,advanced
Ai un task practic pentru o implementare de listă simplu înlănțuită cu funcție de inserare la final cu explicații la final.,exercise_request,2,1,intermediate
Ce crea funcția vars() în Python?,concept_explanation,1,2,advanced
Întâmpin o dificultate: cum verific dacă un pointer este valid a-l folosi pentru a evita crash-ul? Mersi mult timp!,code_help,0,2,advanced
Codul meu se comportă ciudat: am o eroare permission denied când încerc să scriu într-o fișier text din Python. Se poate rezolva fără a rescrie tot?,code_help,0,1,intermediate
Ce reprezintă private vs ce anume public într-o clasă?,concept_explanation,1,2,advanced
Ce face funcția care round()?,concept_explanation,1,0,beginner
"Îmi puteți spune de ce am un memory leak raportat de Valgrind, dar am dat free la toate variabilele principale. Vreau să pricep în care parte greșesc.",code_help,0,2,advanced
Vreau soluția completă pentru codul pentru un simulator de desenat poligoane regulate. Mersi mult!,solution_request,5,1,intermediate
"Vreau să fac un proiect care implică un script care găsește frecvența de apariție a fiecărei cifre într-un număr lung, te rog.",exercise_request,2,1,intermediate
Vreau să rezolv o problemă cu o cursă de mașini controlată de la tastele săgeți cu detectarea ieșirii de pe pistă (nivel începător).,exercise_request,2,1,intermediate
"Îmi poți da o mână de ajutor cu un hint pentru a schimba fundalul doar când scorul ajunge la 10, te rog frumos.",hint_request,3,1,intermediate
Întrebare despre cod: am problemă cu un care devine NULL după ce ies dintr-o deși nu l-am modificat. Ce am greșit?,code_help,0,2,advanced
ce anume este integer overflow?,concept_explanation,1,2,advanced
"Of, nu mai înțeleg nimic din ce scrie aici, parcă e chineză Ce să fac să nu renunț?",motivation_or_encouragement,4,0,beginner
"în ce moment Of, mă simt mega prost când văd că nu-mi iese nici cel mai construiesc simplu cod Ce să fac să nu renunț?",motivation_or_encouragement,4,0,beginner
Ce reprezintă o ce anume condiție logică?,concept_explanation,1,0,beginner
Codul meu se comportă ciudat: de care ce clona mea nu dispare deși am pus blocul șterge această clonă la final. Nu știu ce să-i înțeleg mai fac.,code_help,0,0,beginner
"Salut, nu cred că o să fiu capabil vreodată să lucrez în domeniu Nu mai văd nicio soluție.",motivation_or_encouragement,4,2,advanced
Am nevoie de scriptul întreg pentru codul pentru un simulator de desenat poligoane regulate.,solution_request,5,1,intermediate
Vreau să rezolv o problemă cu un sistem de securitate cu parolă pentru a debloca un fundal secret de dificultate medie.,exercise_request,2,1,intermediate
Ce reprezintă care fluxul de date stderr?,concept_explanation,1,2,advanced
"E așa greu... mi-am pierdut răbdarea, e a zecea oară când primesc aceeași eroare roșie Poți să mă ajuți să trec peste momentul ăsta?",motivation_or_encouragement,4,0,beginner
există vreo șansă asta dacă nu am bazele din liceu? mai văd nicio soluție.,motivation_or_encouragement,4,2,advanced
Vreau să văd varianta rezolvată a codul pentru un simulator de desenat poligoane regulate.,solution_request,5,1,intermediate
Ce face blocul point towards în Scratch?,concept_explanation,1,0,beginner
E așa greu... mă simt mega prost când văd că nu-mi iese nici cel mai simplu cod Simt că o iau razna.,motivation_or_encouragement,4,1,intermediate
"Ajutor cu eroarea asta: am eroarea invalid syntax chiar la începutul fișierului, dar codul pare corect. Ce am greșit?",code_help,0,1,intermediate
Dă-mi un exercițiu despre o implementare de listă simplu înlănțuită cu funcție de inserare la final cu explicații la final.,exercise_request,2,1,intermediate
Dă-mi codul gata de rulat pentru soluția pentru un joc de tip Catch the Falling Object. Vreau doar să îi dau copy-paste.,solution_request,5,1,intermediate
Ai un task practic pentru un joc de hide and seek unde personajul apare și locuri în (nivel aleatorii dispare începător).,exercise_request,2,0,beginner
ce blocat la faza obiect? de M-am variabila scor scade în loc să crească atunci când colectez un asta: Am verificat totul de trei ori.,code_help,0,0,beginner
Îmi poți da o aș vrea mână de ajutor cu un hint cum să aloc dinamic memorie pentru un vector de structuri. Vreau sprijin să înțeleg singur logica.,hint_request,3,2,advanced
Ce construi funcția system() în C?,concept_explanation,1,2,advanced
Vreau să văd varianta rezolvată a proiectul gata făcut pentru un ceas digital în Scratch fără alte explicații inutile.,solution_request,5,0,beginner
"Nu mai pot, cred că programarea nu e de mine, sunt prea praf.",motivation_or_encouragement,4,2,advanced
"E așa greu... rămas colegii mei par să înțeleagă, doar eu am toți în urmă.",motivation_or_encouragement,4,0,beginner
"Nu mai pot, prăjit, creierul am nu mai pot să procesez nici măcar un if.",motivation_or_encouragement,4,0,beginner
Codul în ce moment meu se comportă ciudat: la ce moment personajul meu tremură când atinge un obstacol și nu se mai oprește din mișcare. Mersi mult pentru timp!,code_help,0,0,beginner
în ce moment Codul în ce moment meu se comportă ciudat: primesc Bus error: 10 pe Mac când încerc să accesez un element din structură. Sunt începător și mă depășește.,code_help,0,2,advanced
Dă-mi ceva de programat: un program care calculează transpusa unei matrice citite de la tastatură cu explicații la final.,exercise_request,2,2,advanced
Aș vrea un sfat cum să citesc un fișier CSV și să extrag doar o coloană anume. Sunt la început și e greu.,hint_request,3,1,intermediate
Poți să-mi Mersi rezolvarea pentru codul complet pentru un joc de tip Labirint în Scratch. scrii mult!,solution_request,5,0,beginner
Ce în blocul timer face Scratch?,concept_explanation,1,0,beginner
Poți să-mi dai o provocare locuri un a de hide and seek unde personajul apare și dispare în cu aleatorii fără joc folosi funcții gata făcute.,exercise_request,2,0,beginner
Ajutor cu eroarea asta: consola afișează Memory Error imediat după ce introduc datele de intrare. Ce înseamnă? Mersi anticipat!,code_help,0,2,advanced
E așa greu... mi se pare totul prea matematic și logic pentru în ce mod gândesc eu.,motivation_or_encouragement,4,0,beginner
Ce este reference counting? ce anume,concept_explanation,1,2,advanced
"Nu-mi da soluția, ci doar un hint cum să convertesc un șir de caractere în număr întreg manual, te rog frumos.",hint_request,3,1,intermediate
"Codul meu are un bug: media aritmetică îmi dă mereu 0 sau 1, chiar dacă numerele sunt mari. E ceva cu tipul de date? Cum pot repara asta?",code_help,0,1,intermediate
"Scrie tu codul cap-coadă pentru implementarea unui sistem de gestiune a stocurilor folosind fișiere binare, te rog, nu am timp să îl fac singur.",solution_request,5,2,advanced
Arată-mi cum arată codul final pentru implementarea unui sistem de fișiere a stocurilor folosind gestiune binare.,solution_request,5,2,advanced
De ce se întâmplă că personajul meu rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. Nu găsesc rezolvarea pe Google.,code_help,0,0,beginner
"Uite cum stă treaba: toți colegii mei par să înțeleagă, doar eu am rămas în urmă Ai vreun sfat pentru mine?",motivation_or_encouragement,4,0,beginner
Poți cu dai o provocare cu o structură pentru permite bibliotecă de cărți care o sortarea după titlu să-mi explicații la final.,exercise_request,2,2,advanced
"Am nevoie de o sugestie la algoritmul de sortare a unei liste de dicționare de nivel avansat, dacă se poate.",hint_request,3,1,intermediate
Vreau să fac un proiect implică un joc de tip flappy bird simplificat unde personajul cade gravitațional care să fie distractiv.,exercise_request,2,0,beginner
Uite cum stă treaba: mă simt mega prost când văd că nu-mi iese nici cel mai simplu cod Simt că o iau razna.,motivation_or_encouragement,4,1,intermediate
"Salut, mi-am pierdut răbdarea, aceeași a zecea oară când primesc e eroare roșie.",motivation_or_encouragement,4,0,beginner
Poți să mă ajuți cu o idee referitor la clonarea inamicilor la intervale de timp.,hint_request,3,1,intermediate
Ce sunt care directivele preprocesor (include)?,concept_explanation,1,2,advanced
ce anume Ce reprezintă tipul de date size_t în C?,concept_explanation,1,2,advanced
Vreau să rezolv o eroare cu un joc de hide and seek în ce loc personajul apare și dispare în locuri aleatorii (nivel începător).,exercise_request,2,0,beginner
Dă-mi soluția directă pentru de ce fel cum fac un proiect întreg în care personajele comunică prin mesaje. Trebuie să îl construiesc predau mâine la școală.,solution_request,5,0,beginner
Ai un task practic pentru o implementare de listă simplu înlănțuită cu funcție de inserare la final (nivel începător).,exercise_request,2,1,intermediate
"Nu mai pot, mi-am pierdut răbdarea, e a zecea oară la ce moment primesc aceeași greșeală roșie Spune-mi că o să fie bine.",motivation_or_encouragement,4,2,advanced
Vreau să văd varianta rezolvată a rezolvarea completă pentru calcularea mediei ponderate a unor note.,solution_request,5,1,intermediate
Întâmpin o dificultate: cum verific dacă un pointer este valid înainte de a-l folosi pentru a evita crash-ul? Vreau să înțeleg unde greșesc.,code_help,0,2,advanced
Arată-mi cum arată codul final pentru implementarea unei structuri de date de tip stivă în Python fără alte explicații inutile.,solution_request,5,1,intermediate
Dă-mi soluția directă în cum fac un pentru întreg proiect care personajele comunică prin mesaje. Trebuie să îl predau mâine la școală.,solution_request,5,0,beginner
Am un bug ciudat: de ce primesc multiple definition of dacă am inclus fișierul .c în loc de .h? Este pentru un proiect școlar.,code_help,0,1,intermediate
Dă-mi ceva de programat: o animație cu un personaj care merge și își schimbă costumul la fiecare pas cu explicații la final.,exercise_request,2,0,beginner
Vreau să văd varianta rezolvată a codul sursă pentru un program care inversează un șir de caractere în memorie.,solution_request,5,1,intermediate
Vreau să rezolv problemă cu un joc de flappy bird simplificat unde personajul cade gravitațional fără folosi funcții gata făcute.,exercise_request,2,0,beginner
ce anume este un core dump?,concept_explanation,1,2,advanced
Vreau să fac un proiect care implică un program care calculează transpusa unei matrice citite de la tastatură realizez aș vrea cu explicații la final.,exercise_request,2,2,advanced
Ce reprezintă code obfuscation?,concept_explanation,1,2,advanced
îmi doresc soluția completă pentru rezolvarea completă pentru înmulțirea a două matrice. Trebuie să îl predau mâine la școală.,solution_request,5,2,advanced
Vreau să rezolv o problemă cu o structură pentru o bibliotecă de cărți care permite sortarea după titlu cât mai repede.,exercise_request,2,2,advanced
De ce apare mesajul cum verific dacă un pointer este valid înainte de a-l folosi pentru a evita crash-ul? Sunt începător și mă depășește.,code_help,0,2,advanced
Aș vrea să exersez un joc de hide and seek unde personajul apare și dispare în locuri aleatorii pentru portofoliu.,exercise_request,2,0,beginner
Poți să-mi scrii rezolvarea pentru codul în C pentru determinarea dacă un șir de caractere este palindrom folosind pointeri. Trebuie să îl mâine la școală.,solution_request,5,2,advanced
"Salut, mi-am pierdut răbdarea, e a zecea oară când primesc aceeași eroare roșie.",motivation_or_encouragement,4,0,beginner
Vreau îmi doresc doar o mică direcție pentru a parcurge o matrice folosind doar aritmetica pointerilor pentru că m-am blocat complet.,hint_request,3,2,advanced
E așa greu... mă simt mega prost când văd că nu-mi iese nici cel mai simplu cod Spune-mi că o să fie bine.,motivation_or_encouragement,4,2,advanced
Scrie tu codul cap-coadă pentru codul complet pentru un de tip Labirint în Scratch în cel mai scurt timp posibil.,solution_request,5,0,beginner
Vreau să fac proiect care implică un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul cât repede.,exercise_request,2,0,beginner
Dă-mi să directă pentru codul pentru sortarea unui vector folosind Quicksort. Trebuie soluția îl predau mâine la școală.,solution_request,5,2,advanced
Ce condiție logică?,concept_explanation,1,0,beginner
"Dă-mi ceva de programat: o structură pentru o bibliotecă de cărți care permite sortarea după titlu, te rog.",exercise_request,2,2,advanced
"Nu mai pot, nu mai înțeleg nimic din ce scrie aici, parcă e chineză Poți să mă ajuți să trec peste momentul ăsta?",motivation_or_encouragement,4,0,beginner
"Am nevoie de o încurajare: mi-am pierdut răbdarea, e a zecea oară când primesc aceeași eroare roșie Mai are rost să continui?",motivation_or_encouragement,4,2,advanced
aș vrea să creez un proiect care implică un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul care să fie distractiv.,exercise_request,2,0,beginner
ce anume reprezintă tipul de date size_t în C?,concept_explanation,1,2,advanced
"Nu-mi da soluția, ci doar un hint despre cum se folosește un context manager (with open) pentru scrierea în fișiere pentru proiectul meu.",hint_request,3,1,intermediate
Ce face distance blocul to mouse-pointer?,concept_explanation,1,0,beginner
"Of, mă simt mega prost când văd că nu-mi iese nici cel mai simplu cod ce anume să realizez să nu renunț?",motivation_or_encouragement,4,0,beginner
M-am blocat la faza asta: cum accesez un membru dintr-un pointer către o structură fără să folosesc operatorul -? Am verificat totul de trei ori.,code_help,0,2,advanced
Vreau soluția completă pentru implementarea unei căutări binare într-un vector sortat.,solution_request,5,2,advanced
Codul meu se comportă ciudat: compilatorul spune file not found pentru un header pe care l-am creat în același folder. Mersi mult pentru timp!,code_help,0,1,intermediate
Ce este type inference?,concept_explanation,1,2,advanced
Ce înseamnă method overloading vs overriding?,concept_explanation,1,2,advanced
Ce reprezintă tipul de ce anume date size_t în C?,concept_explanation,1,2,advanced
"Codul meu are care ce anume un bug: am încercat să folosesc free() pe un pointer, dar programul crapă cu mesajul double free or corruption. Ce am greșit?",code_help,0,2,advanced
