text_clean,label,label_id,difficulty,difficulty_name
Dă-mi ceva de programat: o implementare de listă simplu înlănțuită cu funcție de inserare la final de dificultate medie.,exercise_request,2,1,intermediate
"Nu-mi da soluția, ci doar un hint despre cum se pot folosi variabilele pentru toate personajele.",hint_request,3,0,beginner
Ai un task practic pentru un instrument muzical virtual unde clapele sunt sprite-uri diferite care să fie distractiv.,exercise_request,2,0,beginner
"Dă-mi un exercițiu despre un simulator de desen unde pot schimba culoarea creionului apăsând tastele 1, 2, 3 cât mai repede.",exercise_request,2,1,intermediate
Vreau doar o mică direcție cum să aloc dinamic memorie pentru un vector de structuri - nu știu ce funcție să folosesc aici.,hint_request,3,2,advanced
Codul meu se comportă ciudat: cum evit eroarea division by zero într-o listă unde unele elemente pot fi nule? Orice sugestie e binevenită.,code_help,0,1,intermediate
Vreau doar o mică direcție despre cum se pot folosi variabilele pentru toate personajele fără să-mi arăți tot codul.,hint_request,3,0,beginner
Am nevoie de o sugestie la algoritmul de sortare a unei liste de dicționare - nu știu ce funcție să folosesc aici.,hint_request,3,1,intermediate
"Dă-mi un exercițiu despre o aplicație care citește un număr și afișează reprezentarea lui în binar, te rog.",exercise_request,2,1,intermediate
Am nevoie de scriptul întreg pentru codul pentru a inversa un cuvânt fără a folosi slice-uri. Mersi mult!,solution_request,5,1,intermediate
"Mă simt groaznic, toți colegii mei par să înțeleagă, doar eu am rămas în urmă.",motivation_or_encouragement,4,1,intermediate
Aș vrea un sfat pentru a parcurge o matrice folosind doar aritmetica pointerilor.,hint_request,3,2,advanced
"Nu mai pot, nu mai înțeleg nimic din ce scrie aici, parcă e chineză Ai vreun sfat pentru mine?",motivation_or_encouragement,4,0,beginner
Ce este un pointer de tip void?,concept_explanation,1,2,advanced
Propune-mi o temă legată de o animație cu un personaj care merge și își schimbă costumul la fiecare pas fără a folosi funcții gata făcute.,exercise_request,2,0,beginner
"Ajutor, vă rog! de ce debug-erul trece peste liniile de cod fără să se oprească la breakpoint? Se poate rezolva fără a rescrie tot?",code_help,0,1,intermediate
"Îmi place informatica, dar problemele astea mă fac să mă simt inutil...",motivation_or_encouragement,4,0,beginner
"Nu-mi da soluția, ci doar un hint despre cum să trimit argumente variabile către o funcție (args).",hint_request,3,1,intermediate
Am nevoie de o încurajare: zici că e un zid în fața mea și nu pot să trec de el Simt că o iau razna.,motivation_or_encouragement,4,2,advanced
"Of, toate liniile de cod se amestecă în capul meu acum Poți să mă ajuți să trec peste momentul ăsta?",motivation_or_encouragement,4,2,advanced
Am un bug ciudat: de ce input().split() nu îmi desparte numerele dacă folosesc virgulă? Sunt începător și mă depășește.,code_help,0,1,intermediate
Vreau doar o mică direcție referitor la modul de citire al unui string cu spații folosind fgets pentru proiectul meu.,hint_request,3,1,intermediate
Ai un task practic pentru o cursă de mașini controlată de la tastele săgeți cu detectarea ieșirii de pe pistă cu explicații la final.,exercise_request,2,1,intermediate
"M-am blocat aici: python îmi dă RecursionError la o funcție de căutare binară, de ce? E frustrant, ajutor!",code_help,0,2,advanced
Propune-mi o temă legată de un utilitar care concatenează două fișiere text într-un al treilea fără a folosi funcții gata făcute.,exercise_request,2,1,intermediate
Ce este un pointer de memorie?,concept_explanation,1,2,advanced
Aș vrea să exersez un program care calculează transpusa unei matrice citite de la tastatură (nivel începător).,exercise_request,2,2,advanced
Dă-mi ceva de programat: o funcție care verifică dacă două șiruri de caractere sunt anagrame cât mai repede.,exercise_request,2,1,intermediate
"Dă-mi un indiciu pentru a crea o mișcare fluidă stânga-dreapta fără să se întoarcă cu capul în jos de nivel avansat, dacă se poate.",hint_request,3,1,intermediate
Propune-mi o temă legată de o cursă de mașini controlată de la tastele săgeți cu detectarea ieșirii de pe pistă pentru portofoliu.,exercise_request,2,1,intermediate
Aș vrea un sfat legat de utilizarea list comprehension pentru a filtra numere prime - nu știu ce funcție să folosesc aici.,hint_request,3,1,intermediate
Vreau să văd varianta rezolvată a soluția pentru rezolvarea sistemelor de ecuații liniare prin metoda Gauss. Trebuie să îl predau mâine la școală.,solution_request,5,2,advanced
"Uite cum stă treaba: nu mai înțeleg nimic din ce scrie aici, parcă e chineză Simt că o iau razna.",motivation_or_encouragement,4,0,beginner
Ce este un pointer to array?,concept_explanation,1,2,advanced
Ce este un docstring?,concept_explanation,1,1,intermediate
Aș vrea să exersez un joc de hide and seek unde personajul apare și dispare în locuri aleatorii cu explicații la final.,exercise_request,2,0,beginner
E așa greu... parcă fac un pas înainte și zece înapoi cu materia asta Simt că o iau razna.,motivation_or_encouragement,4,1,intermediate
"Nu-mi da soluția, ci doar un hint legat de utilizarea list comprehension pentru a filtra numere prime pentru că m-am blocat complet.",hint_request,3,1,intermediate
"Of, zici că e un zid în fața mea și nu pot să trec de el Spune-mi că o să fie bine.",motivation_or_encouragement,4,1,intermediate
Ce reprezintă virtual function?,concept_explanation,1,2,advanced
"Vreau să rezolv o problemă cu un program care generează automat adrese de email pornind de la nume și prenume, te rog.",exercise_request,2,1,intermediate
"Nu-mi da soluția, ci doar un hint referitor la modul de a trata excepțiile când utilizatorul introduce text în loc de cifre.",hint_request,3,1,intermediate
"Nu-mi da soluția, ci doar un hint despre cum să compar două șiruri de caractere fără strcmp.",hint_request,3,1,intermediate
Vreau doar o mică direcție cum să aloc dinamic memorie pentru un vector de structuri.,hint_request,3,2,advanced
"Nu-mi da soluția, ci doar un hint la algoritmul de sortare a unei liste de dicționare.",hint_request,3,1,intermediate
Ajutor cu eroarea asta: cum scapi de expected expression în C la un bloc switch-case? Ce am greșit?,code_help,0,1,intermediate
Îmi poți da o mână de ajutor cu un hint despre cum se folosește un context manager (with open) pentru scrierea în fișiere.,hint_request,3,1,intermediate
Poți să mă ajuți cu o idee despre cum să compar două șiruri de caractere fără strcmp fără să-mi arăți tot codul.,hint_request,3,1,intermediate
Vreau soluția completă pentru codul pentru un simulator de desenat poligoane regulate. Mersi mult!,solution_request,5,1,intermediate
Ce înseamnă parallel programming?,concept_explanation,1,2,advanced
E așa greu... mă simt copleșit de atâtea concepte noi într-un timp atât de scurt.,motivation_or_encouragement,4,0,beginner
"Întâmpin o dificultate: de ce caracterele românești (ș, ț) apar ca semne de întrebare în consolă? Se poate rezolva fără a rescrie tot?",code_help,0,1,intermediate
"Salut, am o problemă: de ce cronometrul meu merge invers sau se blochează la secundele de început? Îmi poți explica de ce?",code_help,0,1,intermediate
"Poți să-mi dai o provocare cu un joc de tip flappy bird simplificat unde personajul cade gravitațional, te rog.",exercise_request,2,0,beginner
Ce reprezintă o clasă în programarea pe obiecte?,concept_explanation,1,2,advanced
"Ajutor cu eroarea asta: am făcut un sistem de vieți, dar scade câte 10 vieți deodată în loc de una singură. Îmi poți explica de ce?",code_help,0,1,intermediate
"Salut, parcă fac un pas înainte și zece înapoi cu materia asta Simt că o iau razna.",motivation_or_encouragement,4,2,advanced
Ce este tuple unpacking?,concept_explanation,1,1,intermediate
"Nu-mi da soluția, ci doar un hint pentru a face personajul să sară dar să nu treacă prin tavan pentru că m-am blocat complet.",hint_request,3,0,beginner
Nu înțeleg eroarea asta: cum verific dacă un pointer este valid înainte de a-l folosi pentru a evita crash-ul? Sunt începător și mă depășește.,code_help,0,2,advanced
Aș vrea să exersez un joc de hide and seek unde personajul apare și dispare în locuri aleatorii pentru portofoliu.,exercise_request,2,0,beginner
Poți să-mi scrii rezolvarea pentru codul în C pentru determinarea dacă un șir de caractere este palindrom folosind pointeri. Trebuie să îl predau mâine la școală.,solution_request,5,2,advanced
Ce este Global Interpreter Lock (GIL)?,concept_explanation,1,2,advanced
Dă-mi ceva de programat: un program care citește un fișier text și afișează cel mai lung cuvânt găsit cu explicații la final.,exercise_request,2,1,intermediate
Aș vrea un sfat cum să citesc un fișier CSV și să extrag doar o coloană anume. Sunt la început și e greu.,hint_request,3,1,intermediate
Aș vrea un sfat legat de blocurile de coliziune cu un alt sprite pentru că m-am blocat complet.,hint_request,3,0,beginner
Am un bug ciudat: de ce șirul meu de caractere are simboluri ciudate la final după ce am folosit strncpy? Nu știu ce să-i mai fac.,code_help,0,1,intermediate
Ce este memory alignment?,concept_explanation,1,2,advanced
Vreau soluția completă pentru scriptul pentru mișcarea personajului cu sărituri și gravitate.,solution_request,5,0,beginner
Poți să-mi scrii rezolvarea pentru implementarea unei căutări binare într-un vector sortat. Mersi mult!,solution_request,5,2,advanced
"Dă-mi un exercițiu despre un sistem de securitate cu parolă pentru a debloca un fundal secret, te rog.",exercise_request,2,1,intermediate
Dă-mi un indiciu cum să verific dacă o cheie există într-un dicționar înainte de a o accesa.,hint_request,3,1,intermediate
Dă-mi soluția directă pentru proiectul gata făcut pentru un ceas digital în Scratch fără alte explicații inutile.,solution_request,5,0,beginner
Dă-mi soluția directă pentru cum fac un proiect întreg în care personajele comunică prin mesaje. Trebuie să îl predau mâine la școală.,solution_request,5,0,beginner
Ce face blocul distance to mouse-pointer?,concept_explanation,1,0,beginner
"Salut, am o problemă: de ce îmi dă eroare la printf în C dacă nu includ stdio.h? Îmi poți explica de ce?",code_help,0,1,intermediate
Dă-mi codul gata de rulat pentru rezolvarea completă pentru calcularea mediei ponderate a unor note.,solution_request,5,1,intermediate
Ce reprezintă fluxul de date stdout?,concept_explanation,1,1,intermediate
Arată-mi cum arată codul final pentru implementarea unei funcții care să găsească cel mai mare divizor comun folosind algoritmul lui Euclid.,solution_request,5,1,intermediate
Codul meu se comportă ciudat: de ce variabila scor scade în loc să crească atunci când colectez un obiect? Sunt începător și mă depășește.,code_help,0,0,beginner
Poți să mă ajuți cu o idee cum să aloc dinamic memorie pentru un vector de structuri pentru proiectul meu.,hint_request,3,2,advanced
Dă-mi codul gata de rulat pentru codul pentru o aplicație de tip calculator cu operații de bază. Mersi mult!,solution_request,5,1,intermediate
Vreau soluția completă pentru codul sursă pentru rezolvarea ecuației de gradul 2.,solution_request,5,1,intermediate
"Nu mai pot, am creierul prăjit, nu mai pot să procesez nici măcar un if.",motivation_or_encouragement,4,0,beginner
Dă-mi soluția directă pentru codul sursă pentru rezolvarea ecuației de gradul 2 fără alte explicații inutile.,solution_request,5,1,intermediate
Aș vrea un sfat despre cum să trimit argumente variabile către o funcție (args) - nu știu ce funcție să folosesc aici.,hint_request,3,1,intermediate
Dă-mi un exercițiu despre o animație cu un personaj care merge și își schimbă costumul la fiecare pas fără a folosi funcții gata făcute.,exercise_request,2,0,beginner
M-am blocat aici: de ce primesc eroarea stack overflow chiar dacă funcția mea are o condiție de oprire? Mersi anticipat!,code_help,0,2,advanced
M-am blocat la faza asta: de ce sizeof returnează o valoare diferită pe sistemul meu față de exemplul din curs? Este pentru un proiect școlar.,code_help,0,1,intermediate
"Nu-mi da soluția, ci doar un hint referitor la modul de a trata excepțiile când utilizatorul introduce text în loc de cifre. Sunt la început și e greu.",hint_request,3,1,intermediate
Vreau să fac un proiect care implică un utilitar care concatenează două fișiere text într-un al treilea care să fie distractiv.,exercise_request,2,1,intermediate
Am nevoie de o sugestie pentru a schimba fundalul doar când scorul ajunge la 10. Sunt la început și e greu.,hint_request,3,1,intermediate
"Nu mai pot, parcă fac un pas înainte și zece înapoi cu materia asta.",motivation_or_encouragement,4,1,intermediate
Ce reprezintă native code?,concept_explanation,1,1,intermediate
"Îmi poți da o mână de ajutor cu un hint despre folosirea extensiei Pen pentru a desena un cerc de nivel avansat, dacă se poate.",hint_request,3,1,intermediate
Dă-mi ceva de programat: o cursă de mașini controlată de la tastele săgeți cu detectarea ieșirii de pe pistă de dificultate medie.,exercise_request,2,1,intermediate
Nu înțeleg eroarea asta: am o eroare de link-editare (linker error) deși codul sursă nu are nicio eroare de sintaxă. Am verificat totul de trei ori.,code_help,0,2,advanced
"Am nevoie de o sugestie pentru a parcurge o matrice folosind doar aritmetica pointerilor de nivel avansat, dacă se poate.",hint_request,3,2,advanced
Am nevoie de o sugestie cum să folosesc un mesaj broadcast ca să pornesc nivelul 2 pentru că m-am blocat complet.,hint_request,3,1,intermediate
Dă-mi un indiciu pentru a schimba fundalul doar când scorul ajunge la 10. Sunt la început și e greu.,hint_request,3,1,intermediate
"Dă-mi un indiciu referitor la clonarea inamicilor la intervale de timp de nivel avansat, dacă se poate.",hint_request,3,1,intermediate
Arată-mi cum arată codul final pentru implementarea unei funcții care să găsească cel mai mare divizor comun folosind algoritmul lui Euclid. Vreau doar să îi dau copy-paste.,solution_request,5,1,intermediate
Întrebare despre cod: de ce îmi dă eroare la printf în C dacă nu includ stdio.h? Ce am greșit?,code_help,0,1,intermediate
Dă-mi un exercițiu despre un algoritm care verifică dacă un an introdus este bisect sau nu fără a folosi funcții gata făcute.,exercise_request,2,1,intermediate
"Îmi poți da o mână de ajutor cu un hint despre cum se pot folosi variabilele pentru toate personajele, te rog frumos.",hint_request,3,0,beginner
Vreau soluția completă pentru codul pentru sortarea unui vector folosind Quicksort.,solution_request,5,2,advanced
Ai un task practic pentru un script care convertește temperatura din Celsius în Fahrenheit și invers (nivel începător).,exercise_request,2,1,intermediate
"Nu înțeleg de ce de ce primesc TypeError când încerc să unesc un șir de caractere cu un număr? E frustrant, ajutor!",code_help,0,1,intermediate
Vreau soluția completă pentru rezolvarea pentru calcularea factorialului unui număr folosind recursivitatea. Trebuie să îl predau mâine la școală.,solution_request,5,2,advanced
"Sincer, nu cred că o să fiu capabil vreodată să lucrez în domeniu Mai are rost să continui?",motivation_or_encouragement,4,1,intermediate
"Dă-mi ceva de programat: o structură pentru o bibliotecă de cărți care permite sortarea după titlu, te rog.",exercise_request,2,2,advanced
Am scris codul acesta și consola afișează Memory Error imediat după ce introduc datele de intrare. Ce înseamnă? Îmi poți explica de ce?,code_help,0,2,advanced
Arată-mi cum arată codul final pentru scriptul în C pentru citirea și afișarea elementelor unei structuri de tip angajat. Sunt blocat de ore întregi și am nevoie de cod.,solution_request,5,1,intermediate
Ce este un malloc în C?,concept_explanation,1,2,advanced
Dă-mi un punct de plecare legat de blocurile de coliziune cu un alt sprite.,hint_request,3,0,beginner
Scrie tu codul cap-coadă pentru implementarea unei structuri de date de tip stivă în Python. Vreau doar să îi dau copy-paste.,solution_request,5,1,intermediate
Ai un task practic pentru un sistem de securitate cu parolă pentru a debloca un fundal secret care să fie distractiv.,exercise_request,2,1,intermediate
"Cred că programarea nu e de mine, sunt prea praf...",motivation_or_encouragement,4,0,beginner
Ce reprezintă indentarea în codul sursă?,concept_explanation,1,0,beginner
"Dă-mi un punct de plecare referitor la clonarea inamicilor la intervale de timp de nivel avansat, dacă se poate.",hint_request,3,1,intermediate
Dă-mi un exercițiu despre o aplicație consolă de tip To-Do List unde poți adăuga și șterge sarcini care să fie distractiv.,exercise_request,2,1,intermediate
"Salut, cred că programarea nu e de mine, sunt prea praf E normal să mă simt așa la început?",motivation_or_encouragement,4,2,advanced
Arată-mi cum arată codul final pentru rezolvarea exercițiului cu generarea numerelor prime până la un n dat. Mersi mult!,solution_request,5,1,intermediate
Vreau doar o mică direcție legat de utilizarea list comprehension pentru a filtra numere prime.,hint_request,3,1,intermediate
Am nevoie de o sugestie ca să fac un cronometru care scade în timp ce joc - nu știu ce funcție să folosesc aici.,hint_request,3,1,intermediate
Vreau soluția completă pentru scriptul în C pentru citirea și afișarea elementelor unei structuri de tip angajat fără alte explicații inutile.,solution_request,5,1,intermediate
Îmi puteți spune de ce de ce șirul meu de caractere are simboluri ciudate la final după ce am folosit strncpy? Nu știu ce să-i mai fac.,code_help,0,1,intermediate
"Mă simt groaznic, există vreo șansă să învăț asta dacă nu am bazele din liceu? E normal să mă simt așa la început?",motivation_or_encouragement,4,2,advanced
Vreau doar o mică direcție pentru a inversa un string folosind o metodă recursivă pentru că m-am blocat complet.,hint_request,3,2,advanced
"Vreau să rezolv o problemă cu un simulator de desen unde pot schimba culoarea creionului apăsând tastele 1, 2, 3, te rog.",exercise_request,2,1,intermediate
Dă-mi un punct de plecare cum să verific dacă o cheie există într-un dicționar înainte de a o accesa pentru proiectul meu.,hint_request,3,1,intermediate
"Nu mai pot, mi-am pierdut răbdarea, e a zecea oară când primesc aceeași eroare roșie Spune-mi că o să fie bine.",motivation_or_encouragement,4,2,advanced
Întâmpin o dificultate: python îmi spune că tuple object has no attribute append. Cum adaug elemente? Sunt începător și mă depășește.,code_help,0,1,intermediate
E așa greu... mă chinui de trei ore cu bug-ul ăsta și îmi vine să arunc laptopul pe geam Ai vreun sfat pentru mine?,motivation_or_encouragement,4,0,beginner
Ce înseamnă recursivitate indirectă?,concept_explanation,1,2,advanced
"Of, sunt la un pas de a renunța definitiv la cursul ăsta E normal să mă simt așa la început?",motivation_or_encouragement,4,2,advanced
"Am un bug ciudat: am setat direcția la 90 de grade, dar personajul meu merge în jos. Este pentru un proiect școlar.",code_help,0,0,beginner
Întâmpin o dificultate: personajul meu tremură când atinge un obstacol și nu se mai oprește din mișcare. Am verificat totul de trei ori.,code_help,0,0,beginner
Ce reprezintă tipul de date double față de float?,concept_explanation,1,1,intermediate
"Poți să-mi scrii rezolvarea pentru rezolvarea completă pentru calcularea mediei ponderate a unor note, te rog, nu am timp să îl fac singur.",solution_request,5,1,intermediate
Ce reprezintă tail recursion?,concept_explanation,1,2,advanced
"Sincer, m-am blocat și simt că intru în panică pentru că se apropie examenul Spune-mi că o să fie bine.",motivation_or_encouragement,4,0,beginner
"Codul meu are un bug: python îmi dă RecursionError la o funcție de căutare binară, de ce? Unde este eroarea?",code_help,0,2,advanced
Vreau să văd varianta rezolvată a proiectul gata făcut pentru un ceas digital în Scratch fără alte explicații inutile.,solution_request,5,0,beginner
"Ajutor, vă rog! de ce blocul când primesc mesaj se execută de două ori la rând? Vreau să înțeleg unde greșesc.",code_help,0,1,intermediate
Am nevoie de o sugestie cum să citesc un fișier CSV și să extrag doar o coloană anume. Vreau să înțeleg singur logica.,hint_request,3,1,intermediate
Vreau să văd varianta rezolvată a cum fac un proiect întreg în care personajele comunică prin mesaje. Mersi mult!,solution_request,5,0,beginner
Arată-mi cum arată codul final pentru codul pentru a inversa un cuvânt fără a folosi slice-uri.,solution_request,5,1,intermediate
Codul meu se comportă ciudat: de ce sizeof returnează o valoare diferită pe sistemul meu față de exemplul din curs? Mersi mult pentru timp!,code_help,0,1,intermediate
Scrie tu codul cap-coadă pentru scriptul în C pentru citirea și afișarea elementelor unei structuri de tip angajat.,solution_request,5,1,intermediate
Dă-mi codul gata de rulat pentru rezolvarea pentru calcularea factorialului unui număr folosind recursivitatea. Mersi mult!,solution_request,5,2,advanced
De ce se întâmplă că de ce cronometrul meu merge invers sau se blochează la secundele de început? Unde este eroarea?,code_help,0,1,intermediate
M-am blocat la faza asta: python îmi spune că tuple object has no attribute append. Cum adaug elemente? Nu știu ce să-i mai fac.,code_help,0,1,intermediate
Întâmpin o dificultate: cum verific dacă un pointer este valid înainte de a-l folosi pentru a evita crash-ul? Mersi mult pentru timp!,code_help,0,2,advanced
"Propune-mi o temă legată de un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul, te rog.",exercise_request,2,0,beginner
Vreau să rezolv o problemă cu un program care verifică dacă o matrice este rară (conține majoritar zerouri) de dificultate medie.,exercise_request,2,2,advanced
"Nu-mi da soluția, ci doar un hint despre cum se folosește un context manager (with open) pentru scrierea în fișiere.",hint_request,3,1,intermediate
Aș vrea să exersez o implementare de listă simplu înlănțuită cu funcție de inserare la final cu explicații la final.,exercise_request,2,1,intermediate
Îmi poți da o mână de ajutor cu un hint pentru a face personajul să sară dar să nu treacă prin tavan pentru proiectul meu.,hint_request,3,0,beginner
Ce reprezintă side effects într-o funcție?,concept_explanation,1,2,advanced
Vreau să văd varianta rezolvată a codul sursă pentru un program care inversează un șir de caractere în memorie.,solution_request,5,1,intermediate
"Vreau soluția completă pentru codul complet pentru un joc de tip Labirint în Scratch, te rog, nu am timp să îl fac singur.",solution_request,5,0,beginner
Vreau soluția completă pentru codul pentru o aplicație de tip calculator cu operații de bază pentru a-l rula direct în compilator.,solution_request,5,1,intermediate
"Sincer, mă chinui de trei ore cu bug-ul ăsta și îmi vine să arunc laptopul pe geam Ce să fac să nu renunț?",motivation_or_encouragement,4,2,advanced
Întâmpin o dificultate: cum verific dacă un pointer este valid înainte de a-l folosi pentru a evita crash-ul? Vreau să înțeleg unde greșesc.,code_help,0,2,advanced
Dă-mi codul gata de rulat pentru rezolvarea pentru un joc cu scor și vieți care se resetează. Vreau doar să îi dau copy-paste.,solution_request,5,1,intermediate
Ce este un constructor?,concept_explanation,1,2,advanced
"Salut, am o problemă: rezultatul adunării este mereu cu 1 mai mic decât ar trebui să fie. Cred că e o eroare de indexare. Cum pot repara asta?",code_help,0,1,intermediate
"Salut, am o problemă: cum scapi de expected expression în C la un bloc switch-case? Poți să te uiți pe codul meu?",code_help,0,1,intermediate
Propune-mi o temă legată de un sistem de securitate cu parolă pentru a debloca un fundal secret pentru portofoliu.,exercise_request,2,1,intermediate
Poți să-mi dai o provocare cu o animație cu un personaj care merge și își schimbă costumul la fiecare pas de dificultate medie.,exercise_request,2,0,beginner
Îmi poți da o mână de ajutor cu un hint cum să aloc dinamic memorie pentru un vector de structuri.,hint_request,3,2,advanced
Codul meu se comportă ciudat: compilatorul spune file not found pentru un header pe care l-am creat în același folder. Mersi mult pentru timp!,code_help,0,1,intermediate
Am nevoie de o încurajare: mi se pare totul prea matematic și logic pentru cum gândesc eu.,motivation_or_encouragement,4,2,advanced
"Nu mai pot, toți colegii mei par să înțeleagă, doar eu am rămas în urmă Simt că o iau razna.",motivation_or_encouragement,4,0,beginner
M-am blocat la faza asta: de ce funcția random.choice îmi returnează mereu același element la fiecare rulare? Este pentru un proiect școlar.,code_help,0,1,intermediate
Ce înseamnă conversia de tip (casting)?,concept_explanation,1,2,advanced
Am nevoie de scriptul întreg pentru scriptul pentru un bot de Telegram simplu care răspunde la comenzi în cel mai scurt timp posibil.,solution_request,5,1,intermediate
"Nu înțeleg de ce am uitat o paranteză undeva, dar compilatorul îmi arată eroarea la o linie complet diferită. Nu găsesc rezolvarea pe Google.",code_help,0,1,intermediate
"Ce sunt operatorii logici AND, OR, NOT?",concept_explanation,1,0,beginner
"Sincer, mă chinui de trei ore cu bug-ul ăsta și îmi vine să arunc laptopul pe geam.",motivation_or_encouragement,4,0,beginner
"Of, zici că e un zid în fața mea și nu pot să trec de el E normal să mă simt așa la început?",motivation_or_encouragement,4,2,advanced
Vreau să fac un proiect care implică un program care generează automat adrese de email pornind de la nume și prenume de dificultate medie.,exercise_request,2,1,intermediate
Ce este o constantă simbolică (ex: define)?,concept_explanation,1,1,intermediate
"De ce se întâmplă că clona sprite-ului meu nu primește mesajul trimis prin broadcast, restul personajelor da. Mersi anticipat!",code_help,0,0,beginner
Poți să mă ajuți cu o idee legat de folosirea operatorului modulo pentru a afla restul împărțirii - nu știu ce funcție să folosesc aici.,hint_request,3,1,intermediate
Ce reprezintă attribute access?,concept_explanation,1,1,intermediate
"Am nevoie de o încurajare: cred că programarea nu e de mine, sunt prea praf Simt că o iau razna.",motivation_or_encouragement,4,2,advanced
De ce apare mesajul de ce terminalul nu îmi recunoaște comanda gcc deși am instalat Code::Blocks? Sunt începător și mă depășește.,code_help,0,1,intermediate
Poți să-mi scrii rezolvarea pentru scriptul Python care să îmi parseze un fișier XML și să salveze datele în JSON.,solution_request,5,1,intermediate
"Mă simt groaznic, mă chinui de trei ore cu bug-ul ăsta și îmi vine să arunc laptopul pe geam.",motivation_or_encouragement,4,2,advanced
"Poți să mă ajuți cu o idee referitor la modul de citire al unui string cu spații folosind fgets, te rog frumos.",hint_request,3,1,intermediate
"Am scris codul acesta și programul meu se închide instantaneu când ajunge la funcția de calcul, fără să dea niciun mesaj. Îmi poți explica de ce?",code_help,0,1,intermediate
"Of, am creierul prăjit, nu mai pot să procesez nici măcar un if Nu mai văd nicio soluție.",motivation_or_encouragement,4,0,beginner
Ce este un f-string în Python?,concept_explanation,1,1,intermediate
Vreau să văd varianta rezolvată a varianta finală a jocului în care trebuie să eviți obstacole pentru a-l rula direct în compilator.,solution_request,5,1,intermediate
"Propune-mi o temă legată de un simulator de desen unde pot schimba culoarea creionului apăsând tastele 1, 2, 3 cu explicații la final.",exercise_request,2,1,intermediate
Ce înseamnă duck typing?,concept_explanation,1,2,advanced
"Dă-mi soluția directă pentru codul pentru un simulator de desenat poligoane regulate, te rog, nu am timp să îl fac singur.",solution_request,5,1,intermediate
Vreau să văd varianta rezolvată a proiectul gata făcut pentru un ceas digital în Scratch. Trebuie să îl predau mâine la școală.,solution_request,5,0,beginner
Întâmpin o dificultate: am o eroare de link-editare (linker error) deși codul sursă nu are nicio eroare de sintaxă. Vreau să înțeleg unde greșesc.,code_help,0,2,advanced
Dă-mi ceva de programat: o cursă de mașini controlată de la tastele săgeți cu detectarea ieșirii de pe pistă care să fie distractiv.,exercise_request,2,1,intermediate
Îmi poți da o mână de ajutor cu un hint despre cum să trimit argumente variabile către o funcție (args) pentru că m-am blocat complet.,hint_request,3,1,intermediate
Ce înseamnă că un limbaj este strongly typed?,concept_explanation,1,2,advanced
Nu înțeleg eroarea asta: personajul meu tremură când atinge un obstacol și nu se mai oprește din mișcare. Am verificat totul de trei ori.,code_help,0,0,beginner
E așa greu... zici că e un zid în fața mea și nu pot să trec de el.,motivation_or_encouragement,4,0,beginner
"Nu înțeleg de ce de ce bucla while nu se oprește niciodată, deși am incrementat variabila de control? Mersi anticipat!",code_help,0,1,intermediate
E așa greu... nu cred că o să fiu capabil vreodată să lucrez în domeniu Spune-mi că o să fie bine.,motivation_or_encouragement,4,1,intermediate
Ce reprezintă low-level language?,concept_explanation,1,1,intermediate
Scrie tu codul cap-coadă pentru codul sursă pentru rezolvarea ecuației de gradul 2.,solution_request,5,1,intermediate
"Mă simt groaznic, mi se pare totul prea matematic și logic pentru cum gândesc eu.",motivation_or_encouragement,4,2,advanced
Aș vrea să exersez o funcție care primește o listă de numere și returnează doar numerele pare cât mai repede.,exercise_request,2,1,intermediate
Propune-mi o temă legată de un joc de tip flappy bird simplificat unde personajul cade gravitațional care să fie distractiv.,exercise_request,2,0,beginner
Dă-mi un punct de plecare despre cum se pot folosi variabilele pentru toate personajele pentru că m-am blocat complet.,hint_request,3,0,beginner
"Am scris codul acesta și media aritmetică îmi dă mereu 0 sau 1, chiar dacă numerele sunt mari. E ceva cu tipul de date? Unde este eroarea?",code_help,0,1,intermediate
"Nu mai pot, mă chinui de trei ore cu bug-ul ăsta și îmi vine să arunc laptopul pe geam Mai are rost să continui?",motivation_or_encouragement,4,1,intermediate
"Salut, e frustrant să stai ore întregi pentru un punct și virgulă lipsă.",motivation_or_encouragement,4,1,intermediate
Am un bug ciudat: cum verific dacă un pointer este valid înainte de a-l folosi pentru a evita crash-ul? Este pentru un proiect școlar.,code_help,0,2,advanced
"Ajutor cu eroarea asta: clona sprite-ului meu nu primește mesajul trimis prin broadcast, restul personajelor da. E frustrant, ajutor!",code_help,0,0,beginner
"Salut, există vreo șansă să învăț asta dacă nu am bazele din liceu? Ce să fac să nu renunț?",motivation_or_encouragement,4,1,intermediate
Dă-mi un exercițiu despre un algoritm de căutare binară implementat recursiv pentru un vector sortat care să fie distractiv.,exercise_request,2,2,advanced
Dă-mi un exercițiu despre o aplicație consolă de tip To-Do List unde poți adăuga și șterge sarcini (nivel începător).,exercise_request,2,1,intermediate
Vreau să văd varianta rezolvată a scriptul pentru un bot de Telegram simplu care răspunde la comenzi. Sunt blocat de ore întregi și am nevoie de cod.,solution_request,5,1,intermediate
"Întrebare despre cod: vreau să fac personajul să sară, dar el pur și simplu zboară în sus fără să mai cadă. E frustrant, ajutor!",code_help,0,0,beginner
Am scris codul acesta și personajul meu rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. Ce am greșit?,code_help,0,0,beginner
